12,1500001,Moreton Bay,0300,6932157,535544,0.2,54.01,94.8,8.07,21.37,5,6932157,535544,-27.723412,153.360586
1,1500001,Moreton Bay,0301,6931484,543005,0.2,34.608,89.8,8.03,27.13,62,6931484,543005,-27.729267,153.436299
2,1500001,Moreton Bay,0301,6931484,543005,0.2,45.101,98.6,7.96,28.43,49,6931484,543005,-27.729267,153.436299
3,1500001,Moreton Bay,0301,6931484,543005,0.2,46.899,99.3,8.11,24.78,11,6931484,543005,-27.729267,153.436299
4,1500001,Moreton Bay,0301,6931484,543005,0.2,52.469,100.4,8.42,23.06,3,6931484,543005,-27.729267,153.436299
5,1500001,Moreton Bay,0301,6931484,543005,0.2,47.247,99.4,8.4,20.34,10,6931484,543005,-27.729267,153.436299
7,1500001,Moreton Bay,0301,6931484,543005,0.2,53.117,100.8,8.39,16.76,4,6931484,543005,-27.729267,153.436299
8,1500001,Moreton Bay,0301,6931484,543005,0.2,53.93,107.9,8.22,18.31,20,6931484,543005,-27.729267,153.436299
9,1500001,Moreton Bay,0301,6931484,543005,0.2,50.822,109.1,8.36,20.05,5,6931484,543005,-27.729267,153.436299
10,1500001,Moreton Bay,0301,6931484,543005,0.2,52.355,106.1,8.44,22.15,4,6931484,543005,-27.729267,153.436299
11,1500001,Moreton Bay,0301,6931484,543005,0.2,53.222,103.7,8.02,26.27,18,6931484,543005,-27.729267,153.436299
12,1500001,Moreton Bay,0301,6931484,543005,0.2,53.96,97.3,8.16,21.88,5.3,6931484,543005,-27.729267,153.436299
1,1500001,Moreton Bay,0308,6944867,531749,0.2,43.44,103.1,8.24,26.91,19,6944867,531749,-27.608812,153.321751
2,1500001,Moreton Bay,0308,6944867,531749,0.2,44.523,93.9,8.05,26.85,23,6944867,531749,-27.608812,153.321751
3,1500001,Moreton Bay,0308,6944867,531749,0.2,47.927,93,8.1,27.65,17,6944867,531749,-27.608812,153.321751
4,1500001,Moreton Bay,0308,6944867,531749,0.2,48.787,98.4,8.15,22.83,10,6944867,531749,-27.608812,153.321751
5,1500001,Moreton Bay,0308,6944867,531749,0.2,50.767,98.2,8.28,18.9,6,6944867,531749,-27.608812,153.321751
6,1500001,Moreton Bay,0308,6944867,531749,0.2,51.39,88.6,8.28,16.6,4,6944867,531749,-27.608812,153.321751
7,1500001,Moreton Bay,0308,6944867,531749,0.2,52.719,103.6,8.25,15.26,2,6944867,531749,-27.608812,153.321751
8,1500001,Moreton Bay,0308,6944867,531749,0.2,53.851,100.3,8.34,16.97,3,6944867,531749,-27.608812,153.321751
9,1500001,Moreton Bay,0308,6944867,531749,0.2,54.388,98.7,8.29,18.26,3,6944867,531749,-27.608812,153.321751
10,1500001,Moreton Bay,0308,6944867,531749,0.2,54.28,102.7,8.14,22.09,6.3,6944867,531749,-27.608812,153.321751
11,1500001,Moreton Bay,0308,6944867,531749,0.2,54.68,101.2,8.14,25.59,6.3,6944867,531749,-27.608812,153.321751
12,1500001,Moreton Bay,0308,6944867,531749,0.2,53.053,111.2,8.32,21.2,7,6944867,531749,-27.608812,153.321751
1,1500001,Moreton Bay,0310,6951004,535790,0.2,44.69,106.7,8.26,26.85,8,6951004,535790,-27.55333,153.36252
2,1500001,Moreton Bay,0310,6951004,535790,0.2,45.177,94.7,8.11,26.83,13,6951004,535790,-27.55333,153.36252
3,1500001,Moreton Bay,0310,6951004,535790,0.2,48.55,97.5,8.18,27.49,4,6951004,535790,-27.55333,153.36252
4,1500001,Moreton Bay,0310,6951004,535790,0.2,50.84,99.1,8.26,23.33,3,6951004,535790,-27.55333,153.36252
5,1500001,Moreton Bay,0310,6951004,535790,0.2,43.706,97.1,8.31,19.16,2,6951004,535790,-27.55333,153.36252
6,1500001,Moreton Bay,0310,6951004,535790,0.2,51.59,89.8,8.33,17,3,6951004,535790,-27.55333,153.36252
7,1500001,Moreton Bay,0310,6951004,535790,0.2,52.656,104.5,8.43,15.48,0,6951004,535790,-27.55333,153.36252
8,1500001,Moreton Bay,0310,6951004,535790,0.2,53.81,98.2,8.33,17.29,2,6951004,535790,-27.55333,153.36252
9,1500001,Moreton Bay,0310,6951004,535790,0.2,54.481,98,8.29,18.43,1,6951004,535790,-27.55333,153.36252
10,1500001,Moreton Bay,0310,6951004,535790,0.2,54.22,101.4,8.13,21.83,4.5,6951004,535790,-27.55333,153.36252
11,1500001,Moreton Bay,0310,6951004,535790,0.2,54.6,100,8.14,25.12,4,6951004,535790,-27.55333,153.36252
12,1500001,Moreton Bay,0310,6951004,535790,0.2,53.927,113.4,8.35,21.77,4,6951004,535790,-27.55333,153.36252
1,1500001,Moreton Bay,0311,6953066,539604,0.2,44.942,104.7,8.26,26.84,4,6953066,539604,-27.534617,153.401085
2,1500001,Moreton Bay,0311,6953066,539604,0.2,45.697,101.8,8.17,27.19,1,6953066,539604,-27.534617,153.401085
3,1500001,Moreton Bay,0311,6953066,539604,0.2,47.471,101.2,8.22,27.22,1,6953066,539604,-27.534617,153.401085
4,1500001,Moreton Bay,0311,6953066,539604,0.2,51.439,98.6,8.31,23.34,2,6953066,539604,-27.534617,153.401085
5,1500001,Moreton Bay,0311,6953066,539604,0.2,51.656,97.8,8.32,19.54,1,6953066,539604,-27.534617,153.401085
6,1500001,Moreton Bay,0311,6953066,539604,0.2,51.73,95.7,8.25,17.42,3,6953066,539604,-27.534617,153.401085
7,1500001,Moreton Bay,0311,6953066,539604,0.2,52.592,101.5,8.28,15.63,0,6953066,539604,-27.534617,153.401085
8,1500001,Moreton Bay,0311,6953066,539604,0.2,53.879,102.1,8.35,17.57,1,6953066,539604,-27.534617,153.401085
9,1500001,Moreton Bay,0311,6953066,539604,0.2,54.579,99.5,8.35,18.26,1,6953066,539604,-27.534617,153.401085
10,1500001,Moreton Bay,0311,6953066,539604,0.2,54.18,99.5,8.11,21.49,4.1,6953066,539604,-27.534617,153.401085
11,1500001,Moreton Bay,0311,6953066,539604,0.2,54.57,100.8,8.15,24.79,2.3,6953066,539604,-27.534617,153.401085
12,1500001,Moreton Bay,0311,6953066,539604,0.2,53.889,102.6,8.37,22.06,2,6953066,539604,-27.534617,153.401085
1,1500001,Moreton Bay,0314,6944305,539790,0.2,43.298,106.4,8.24,26.48,16,6944305,539790,-27.613671,153.403257
